caller_fqn,callee_fqn,resolved,origin
ichiran:*hepburn-basic*,ichiran:generic-hepburn,1,runtime
ichiran:*hepburn-modified*,ichiran:modified-hepburn,1,runtime
ichiran:*hepburn-passport*,ichiran:simplified-hepburn,1,runtime
ichiran:*hepburn-simple*,ichiran:simplified-hepburn,1,runtime
ichiran:*hepburn-traditional*,ichiran:traditional-hepburn,1,runtime
ichiran:*kunrei-siki*,ichiran:kunrei-siki,1,runtime
ichiran:*romaji-kana*,ichiran:rmap-item,1,runtime
ichiran:apply-rmap-item,ichiran:make-kana-representation,1,both
ichiran:apply-rmap-item,ichiran:possible-long-vowel-p,1,both
ichiran:apply-rmap-item,ichiran:rmi-kana,1,both
ichiran:apply-rmap-item,ichiran:rmi-next,1,both
ichiran:apply-rmap-item,ichiran:rmi-text,1,both
ichiran:branches-next,ichiran:join-branches,1,both
ichiran:branches-next,ichiran:kr-branch,1,source
ichiran:branches-next,ichiran:kr-concat,1,both
ichiran:branches-next,ichiran:kr-pattern,1,both
ichiran:branches-next,ichiran:kr-rest,1,both
ichiran:branches-next,ichiran:romaji-next,1,both
ichiran:generic-hepburn,ichiran:generic-romanization,1,runtime
ichiran:get-character-classes,ichiran/characters:*char-class-hash*,1,source
ichiran:get-romaji-kana,ichiran:load-romaji-kana,1,runtime
ichiran:join-branches,ichiran:kr-branch,1,both
ichiran:join-branches,ichiran:kr-canonical,1,both
ichiran:join-branches,ichiran:kr-pattern,1,both
ichiran:join-branches,ichiran:kr-rest,1,both
ichiran:join-branches,ichiran:make-kana-representation,1,both
ichiran:kr-concat,ichiran:kr-branch,1,both
ichiran:kr-concat,ichiran:kr-canonical,1,both
ichiran:kr-concat,ichiran:kr-pattern,1,both
ichiran:kr-concat,ichiran:kr-rest,1,both
ichiran:kr-concat,ichiran:make-kana-representation,1,both
ichiran:kunrei-siki,ichiran:generic-romanization,1,runtime
ichiran:leftmost-atom,ichiran:leftmost-atom,1,runtime
ichiran:load-romaji-kana,ichiran:make-rmap-item,1,runtime
ichiran:modified-hepburn,ichiran:simplified-hepburn,1,runtime
ichiran:process-iteration-characters,ichiran/characters:voice-char,1,both
ichiran:process-modifiers,ichiran/characters:*modifier-characters*,1,source
ichiran:process-modifiers,ichiran:process-modifiers,1,runtime
ichiran:r-apply,ichiran:generic-hepburn,1,source
ichiran:r-apply,ichiran:generic-romanization,1,source
ichiran:r-apply,ichiran:leftmost-atom,1,source
ichiran:r-apply,ichiran:romanize-core,1,source
ichiran:r-base,ichiran:generic-romanization,1,source
ichiran:r-simplify,ichiran/characters:simplify-ngrams,1,source
ichiran:r-simplify,ichiran:generic-hepburn,1,source
ichiran:r-simplify,ichiran:kunrei-siki,1,source
ichiran:r-simplify,ichiran:simplified-hepburn,1,source
ichiran:r-simplify,ichiran:traditional-hepburn,1,source
ichiran:romaji-kana,ichiran:branches-next,1,both
ichiran:romaji-kana,ichiran:kr-canonical,1,both
ichiran:romaji-kana,ichiran:kr-pattern,1,both
ichiran:romaji-kana,ichiran:kr-rest,1,both
ichiran:romaji-kana,ichiran:make-kana-representation,1,both
ichiran:romaji-next,ichiran:*romaji-kana-next*,1,source
ichiran:romaji-next,ichiran:apply-rmap-item,1,both
ichiran:romaji-next,ichiran:get-romaji-kana,1,both
ichiran:romaji-suggest,ichiran/characters:as-katakana,1,both
ichiran:romaji-suggest,ichiran/dict:find-kanji-for-pattern,1,both
ichiran:romaji-suggest,ichiran:romaji-kana,1,both
ichiran:romanize,ichiran/characters:basic-split,1,both
ichiran:romanize,ichiran/characters:normalize,1,both
ichiran:romanize,ichiran/dict:simple-segment,1,both
ichiran:romanize,ichiran/dict:word-info-str,1,both
ichiran:romanize,ichiran:*default-romanization-method*,1,source
ichiran:romanize,ichiran:join-parts,1,both
ichiran:romanize,ichiran:romanize-word-info,1,both
ichiran:romanize*,ichiran/characters:basic-split,1,both
ichiran:romanize*,ichiran/characters:normalize,1,both
ichiran:romanize*,ichiran/dict:dict-segment,1,both
ichiran:romanize*,ichiran:*default-romanization-method*,1,source
ichiran:romanize*,ichiran:romanize-word-info,1,both
ichiran:romanize-core,ichiran:r-apply,1,both
ichiran:romanize-core,ichiran:r-base,1,both
ichiran:romanize-list,ichiran:*default-romanization-method*,1,source
ichiran:romanize-list,ichiran:process-iteration-characters,1,both
ichiran:romanize-list,ichiran:process-modifiers,1,both
ichiran:romanize-list,ichiran:r-simplify,1,both
ichiran:romanize-list,ichiran:romanize-core,1,both
ichiran:romanize-word,ichiran/characters:normalize,1,both
